gbifID,reproductiveCondition,occurrenceStatus,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,higherGeography,continent,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,georeferencedDate,dateIdentified,elevation,elevationAccuracy,hasCoordinate,hasGeospatialIssues,used_llm
41855595,,PRESENT,,,,,,,,,,,NORTH_AMERICA,US,,,,"Willamette Nat'l Forest, clearcut area, 45 degree slope",,,,,44.5,-122.16667,,,,1160.0,,True,False,False
41855594,,PRESENT,,,,,,,,,,,NORTH_AMERICA,US,,,,"Deschutes Nat'l Forest, above road to Corbett State Park",,,,,43.83333,-122.33333,,,,440.0,,True,False,False
41855593,,PRESENT,,,,,,,,,,,NORTH_AMERICA,US,,,,"Rogue River Nat'l Forest, open coniferous forest",,,,,42.0,-123.5,,,,1500.0,,True,False,False
41855592,,PRESENT,,,,,,,,,,,NORTH_AMERICA,US,,,,"Willamette Nat'l Forest, little direct sun, along creek",,,,,43.08333,-122.0,,,,1562.0,,True,False,False
41855591,,PRESENT,,,,,,,,,,,NORTH_AMERICA,US,,,,"Thomas Lake and Wind River, Indian Heavens area",,,,,45.8,-121.8,,,,1220.0,,True,False,False
41855589,,PRESENT,,,,,,,,,,,NORTH_AMERICA,US,,,,Above Cougar Reservoir in old clearcut west slope,,,,,44.03333,-122.0,,,,1075.0,,True,False,False
41855588,,PRESENT,,,,,,,,,,,NORTH_AMERICA,US,,,,"Above Cougar Reservoir, along road shoulder through forest",,,,,44.03333,-122.0,,,,1250.0,,True,False,False
41855587,,PRESENT,,,,,,,,,,,NORTH_AMERICA,US,,,,Clearcut area overlooking Three Sisters Wilderness,,,,,44.03333,-122.0,,,,1380.0,,True,False,False
41855586,,PRESENT,,,,,,,,,,,NORTH_AMERICA,US,,,,,,,,,44.0,-121.0,,,,,,True,False,False
41855585,,PRESENT,,,,,,,,,,,NORTH_AMERICA,US,,,,,,,,,44.0,-121.0,,,,,,True,False,False
41855584,,PRESENT,,,,,,,,,,,NORTH_AMERICA,US,,,,,,,,,44.0,-121.0,,,,,,True,False,False
41855583,,PRESENT,,,,,,,,,,,,US,,,,,,,,,39.7837304,-100.445882,,,,,,False,False,False
41855581,,PRESENT,,,,,,,,,,,NORTH_AMERICA,US,,,,"Olympic Nat'l Forest, Falls Creek Campground, old growth",,,,,47.08333,-123.08333,,,,60.0,,True,False,False
41855477,,PRESENT,,,,,,,,,,,NORTH_AMERICA,US,,,,Lubreck Forest,,,,,47.0,-112.0,,,,,,True,False,False
41855372,,PRESENT,,,,,,,,,,,NORTH_AMERICA,US,,,,"Deschutes Nat'l Forest, near Link Lake, along a logging road",,,,,43.5,-121.5,,,,1600.0,,True,False,False
41855370,,PRESENT,,,,,,,,,,,NORTH_AMERICA,US,,,,"Olympic Nat'l Forest, open woodland, northeast aspect",,,,,47.66667,-123.0,,,,1040.0,,True,False,False
41855368,,PRESENT,,,,,,,,,,,NORTH_AMERICA,US,,,,"Enterprise, Oregon, in open conifer forest",,,,,45.5,-117.3,,,,1420.0,,True,False,False
4177581982,,PRESENT,2023-08-10T11:30,11:30:00-07:00,222.0,222.0,2023.0,8.0,10.0,2023/08/10 11:30 AM,,,NORTH_AMERICA,CA,British Columbia,,,,"Okanagan-Similkameen, BC, Canada",,,,49.060612,-120.826065,5.0,,2023-08-14T22:46:04,,,True,False,False
4177559452,,PRESENT,2023-08-10T12:50,12:50:00-07:00,222.0,222.0,2023.0,8.0,10.0,2023/08/10 12:50 PM,,,NORTH_AMERICA,CA,British Columbia,,,,"Fraser Valley, BC, Canada",,,,49.055931,-120.824783,5.0,,2023-08-14T23:33:51,,,True,False,False
4177528744,,PRESENT,2023-08-10T12:50,12:50:00-07:00,222.0,222.0,2023.0,8.0,10.0,2023/08/10 12:50 PM,,,NORTH_AMERICA,CA,British Columbia,,,,"Fraser Valley, BC, Canada",,,,49.056095,-120.824829,5.0,,2023-08-14T23:33:50,,,True,False,False
4177519692,,PRESENT,2023-08-10T11:44,11:44:00-07:00,222.0,222.0,2023.0,8.0,10.0,2023/08/10 11:44 AM,,,NORTH_AMERICA,CA,British Columbia,,,,"Okanagan-Similkameen, British Columbia, Canada",,,,49.059422,-120.82946,5.0,,2023-08-14T22:55:48,,,True,False,False
4177488458,,PRESENT,2023-08-12T14:38:55,14:38:55-07:00,224.0,224.0,2023.0,8.0,12.0,2023-08-12 14:38:55-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"The Sutton Place Hotel Revelstoke Mountain Resort, Columbia Shuswap, BC, CA",,,,50.96372,-118.109908,4.0,,2023-08-13T05:16:56,,,True,False,False
4177482664,,PRESENT,2023-08-10T14:10,14:10:00-07:00,222.0,222.0,2023.0,8.0,10.0,2023/08/10 2:10 PM,,,NORTH_AMERICA,CA,British Columbia,,,,"Fraser Valley, BC, Canada",,,,49.052032,-120.823723,5.0,,2023-08-15T03:18:58,,,True,False,False
4177454034,,PRESENT,2023-08-10T16:58,16:58:00-07:00,222.0,222.0,2023.0,8.0,10.0,2023/08/10 4:58 PM,,,NORTH_AMERICA,CA,British Columbia,,,,"Okanagan-Similkameen, BC, Canada",,,,49.062309,-120.823639,5.0,,2023-08-15T04:58:36,,,True,False,False
4177446041,,PRESENT,2023-08-11T16:15:15,16:15:15-06:00,223.0,223.0,2023.0,8.0,11.0,2023-08-11 16:15:15,,,NORTH_AMERICA,CA,Alberta,,,,"Jasper, AB T0E 1E0, Canada",,,,52.669176,-118.240316,,,2023-08-15T00:08:42,,,True,False,False
4177433864,fruits or seeds,PRESENT,2023-08-11T10:38:38,10:38:38-07:00,223.0,223.0,2023.0,8.0,11.0,2023-08-11 10:38:38-07:00,,,NORTH_AMERICA,US,Washington,,,,"Twin Buttes Rd, Carson, WA, US",,,,46.083145,-121.760659,4.0,,2023-08-11T23:06:17,,,True,False,False
4177396016,fruits or seeds,PRESENT,2023-08-03T14:42:55,14:42:55-07:00,215.0,215.0,2023.0,8.0,3.0,2023-08-03 14:42:55,,,NORTH_AMERICA,US,Oregon,,,,"Lane County, US-OR, US",,,,44.04566,-122.169362,27380.0,,2023-08-12T16:53:26,,,True,False,False
4177386643,,PRESENT,2023-08-12T13:44:35,13:44:35-07:00,224.0,224.0,2023.0,8.0,12.0,2023-08-12 13:44:35-07:00,,,NORTH_AMERICA,US,Oregon,,,,"Willamette National Forest, Foster, OR, US",,,,44.293245,-121.954903,13.0,,2023-08-13T05:01:56,,,True,False,False
4177334121,fruits or seeds,PRESENT,2023-08-11T10:23:45,10:23:45-07:00,223.0,223.0,2023.0,8.0,11.0,2023-08-11 10:23:45-07:00,,,NORTH_AMERICA,US,Washington,,,,"Twin Buttes Rd, Carson, WA, US",,,,46.083183,-121.760583,4.0,,2023-08-11T23:05:24,,,True,False,False
4177329281,,PRESENT,2023-08-10T13:57,13:57:00-07:00,222.0,222.0,2023.0,8.0,10.0,2023/08/10 1:57 PM,,,NORTH_AMERICA,CA,British Columbia,,,,"Fraser Valley, BC, Canada",,,,49.049854,-120.823898,5.0,,2023-08-15T03:18:56,,,True,False,False
4177327451,,PRESENT,2023-08-05T09:25:14,09:25:14-07:00,217.0,217.0,2023.0,8.0,5.0,2023-08-05 09:25:14-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Strathcona Park, Comox Valley, BC, CA",,,,49.691763,-125.260972,15.0,,2023-08-10T16:12:14,,,True,False,False
4177306804,,PRESENT,2023-07-29T17:05,17:05:00-07:00,210.0,210.0,2023.0,7.0,29.0,2023-07-29 17:05:00-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Garibaldi Park, Squamish-Lillooet, BC, CA",,,,49.956512,-123.054122,82.0,,2023-08-13T20:06:22,,,True,False,False
4177302697,,PRESENT,2023-08-09T19:39:14,19:39:14-07:00,221.0,221.0,2023.0,8.0,9.0,2023-08-09 19:39:14-07:00,,,NORTH_AMERICA,US,Oregon,,,,"Wallowa-Whitman National Forest, North Powder, OR, US",,,,45.097022,-118.133392,8.0,,2023-08-10T05:17:12,,,True,False,False
4177243661,,PRESENT,2023-08-12T12:33:21,12:33:21-07:00,224.0,224.0,2023.0,8.0,12.0,2023-08-12 12:33:21-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Jackman Flats Provincial Park, Fraser-Fort George, BC, CA",,,,52.928587,-119.3769,28.0,,2023-08-12T19:33:56,,,True,False,False
4177228144,,PRESENT,2023-08-06T14:06:38,14:06:38-07:00,218.0,218.0,2023.0,8.0,6.0,2023-08-06 14:06:38,,,NORTH_AMERICA,CA,British Columbia,,,,"West Vancouver, BC, Canada",,,,49.374875,-123.184014,,,2023-08-07T06:41:41,,,True,False,False
4177221752,,PRESENT,2023-08-06T08:02:02,08:02:02-07:00,218.0,218.0,2023.0,8.0,6.0,2023-08-06 08:02:02-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Cypress Provincial Park, Greater Vancouver, BC, CA",,,,49.410737,-123.206383,23.0,,2023-08-08T18:01:49,,,True,False,False
4177216229,fruits or seeds,PRESENT,2023-08-11T10:25:07,10:25:07-07:00,223.0,223.0,2023.0,8.0,11.0,2023-08-11 10:25:07-07:00,,,NORTH_AMERICA,US,Washington,,,,"Skamania County, US-WA, US",,,,46.083189,-121.760586,4.0,,2023-08-11T23:05:55,,,True,False,False
4177213034,,PRESENT,2023-07-23T10:45,10:45:00-07:00,204.0,204.0,2023.0,7.0,23.0,2023-07-23 10:45:00-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Joffre Lakes Park, Squamish-Lillooet, BC, CA",,,,50.368316,-122.501722,385.0,,2023-07-24T17:58:55,,,True,False,False
4177206852,,PRESENT,2023-07-24T12:36,12:36:00-06:00,205.0,205.0,2023.0,7.0,24.0,2023/07/24 12:36 PM,,,NORTH_AMERICA,CA,British Columbia,,,,"East Kootenay, BC, Canada",,,,49.508669,-115.177636,,,2023-07-25T03:08:16,,,True,False,False
4177193900,,PRESENT,2023-07-27T16:24:59,16:24:59-07:00,208.0,208.0,2023.0,7.0,27.0,2023-07-27 16:24:59-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Columbia Shuswap, BC, CA",,,,50.938222,-118.195454,148.0,,2023-07-31T22:11:41,,,True,False,False
4177193087,,PRESENT,2023-08-01T14:02,14:02:00-07:00,213.0,213.0,2023.0,8.0,1.0,2023/08/01 2:02 PM,,,NORTH_AMERICA,CA,British Columbia,,,,"Nanaimo, BC, Canada",,,,49.249172,-124.583025,15.0,,2023-08-02T22:53:29,,,True,False,False
4177187880,fruits or seeds,PRESENT,2023-08-01T12:41:02,12:41:02-07:00,213.0,213.0,2023.0,8.0,1.0,2023-08-01 12:41:02-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Peace River, BC, CA",,,,54.585187,-120.652162,20.0,,2023-08-03T05:52:25,,,True,False,False
4177180114,,PRESENT,2023-08-06T01:24,01:24:00-07:00,218.0,218.0,2023.0,8.0,6.0,2023/08/06 1:24 AM,,,NORTH_AMERICA,CA,British Columbia,,,,"Nanaimo, BC, Canada",,,,49.149968,-124.050845,301.0,,2023-08-07T19:07:58,,,True,False,False
4177178814,,PRESENT,2023-07-18T14:24:31,14:24:31-07:00,199.0,199.0,2023.0,7.0,18.0,2023-07-18 14:24:31-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Columbia Shuswap, BC, CA",,,,50.86107,-118.995841,395.0,,2023-07-19T00:43:52,,,True,False,False
4177175781,,PRESENT,2023-06-13T11:29,11:29:00-07:00,164.0,164.0,2023.0,6.0,13.0,2023/06/13 11:29 AM,,,NORTH_AMERICA,CA,British Columbia,,,,"Squamish-Lillooet, BC, Canada",,,,50.038128,-123.115128,41.0,,2023-08-08T22:00:42,,,True,False,False
4177174752,,PRESENT,2023-07-12T19:01:38,19:01:38-07:00,193.0,193.0,2023.0,7.0,12.0,2023-07-12 19:01:38-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Monashee Park, North Okanagan, BC, CA",,,,50.508758,-118.247917,4.0,,2023-07-16T17:30:50,,,True,False,False
4177170029,,PRESENT,2023-08-01T12:00,12:00:00-07:00,213.0,213.0,2023.0,8.0,1.0,2023/08/01 12:00 PM,,,NORTH_AMERICA,CA,British Columbia,,,,"Nanaimo, BC, Canada",,,,49.25,-124.580833,,,2023-08-02T23:46:56,,,True,False,False
4177164842,,PRESENT,2023-07-18T08:58:38,08:58:38-06:00,199.0,199.0,2023.0,7.0,18.0,2023-07-18 08:58:38,,,NORTH_AMERICA,CA,British Columbia,,,,"Grasmere, BC V0B 1R0, Canada",,,,49.027219,-114.060267,,,2023-07-21T19:21:57,,,True,False,False
4177150402,,PRESENT,2022-06-18T18:55,18:55:00-04:00,169.0,169.0,2022.0,6.0,18.0,2022/06/18 6:55 PM,,,NORTH_AMERICA,US,Michigan,,,,"Keweenaw, Michigan, United States",,,,47.468814,-88.056489,7.0,,2022-06-21T13:52:28,,,True,False,False
4177139584,fruits or seeds,PRESENT,2023-07-31T15:58:35,15:58:35-07:00,212.0,212.0,2023.0,7.0,31.0,2023-07-31 15:58:35-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Peace River, CA-BC, CA",,,,54.573278,-120.547675,20.0,,2023-08-03T21:42:29,,,True,False,False
4177139349,,PRESENT,2019-07-23T11:50:54,11:50:54-05:00,204.0,204.0,2019.0,7.0,23.0,Tue Jul 23 2019 11:50:54 GMT-0500 (CDT),,,NORTH_AMERICA,US,Michigan,,,,"Michigan, US",,,,46.600625,-86.158501,26967.0,,2021-03-18T03:19:56,,,True,False,False
4177138830,,PRESENT,2023-07-03T13:11,13:11:00-07:00,184.0,184.0,2023.0,7.0,3.0,2023/07/03 1:11 PM,,,NORTH_AMERICA,CA,British Columbia,,,,"Central Kootenay, BC, Canada",,,,49.711178,-116.913661,15.0,,2023-07-05T00:22:20,,,True,False,False
4177130513,,PRESENT,2023-07-18T14:17:44,14:17:44-06:00,199.0,199.0,2023.0,7.0,18.0,2023-07-18 14:17:44,,,NORTH_AMERICA,CA,Alberta,,,,"Waterton Park, AB T0K 2M0, Canada",,,,49.047517,-113.964611,,,2023-07-20T18:46:17,,,True,False,False
4177127044,,PRESENT,2023-07-23T09:33,09:33:00-07:00,204.0,204.0,2023.0,7.0,23.0,2023/07/23 9:33 AM,,,NORTH_AMERICA,CA,British Columbia,,,,"Alberni-Clayoquot, BC, Canada",,,,49.237035,-125.450498,,,2023-08-08T18:39:50,,,True,False,False
4177121776,,PRESENT,2023-06-13T15:50,15:50:00-07:00,164.0,164.0,2023.0,6.0,13.0,2023/06/13 3:50 PM,,,NORTH_AMERICA,CA,British Columbia,,,,"Squamish-Lillooet, BC, Canada",,,,50.369422,-122.498481,15.0,,2023-08-08T21:59:12,,,True,False,False
4177119884,,PRESENT,2023-07-02T16:37:55,16:37:55-07:00,183.0,183.0,2023.0,7.0,2.0,2023-07-02 16:37:55-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Nakusp, BC, CA",,,,50.297055,-117.682883,4.0,,2023-08-08T21:12:50,,,True,False,False
4177115602,,PRESENT,2023-08-08T12:34:12,12:34:12-07:00,220.0,220.0,2023.0,8.0,8.0,2023-08-08 12:34:12-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Grouse Mountain, North Vancouver, BC, CA",,,,49.381233,-123.082078,24.0,,2023-08-08T19:42:35,,,True,False,False
4177114762,,PRESENT,2023-07-30T07:58:24,07:58:24-07:00,211.0,211.0,2023.0,7.0,30.0,2023-07-30 07:58:24-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Columbia Shuswap, BC, CA",,,,51.063825,-118.225555,5005.0,,2023-07-31T22:21:39,,,True,False,False
4177111656,,PRESENT,2023-07-05T11:11:37,11:11:37-07:00,186.0,186.0,2023.0,7.0,5.0,2023-07-05 11:11:37-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"E.C. Manning Park, Okanagan-Similkameen, BC, CA",,,,49.060653,-120.825303,67.0,,2023-07-06T20:24:33,,,True,False,False
4177107158,,PRESENT,2023-07-27T10:06,10:06:00-07:00,208.0,208.0,2023.0,7.0,27.0,2023/07/27 10:06 AM,,,NORTH_AMERICA,CA,British Columbia,,,,"Mount Waddington, BC, Canada",,,,50.692351,-128.262143,787.0,,2023-08-07T18:26:06,,,True,False,False
4177106993,,PRESENT,2023-07-27T09:41,09:41:00-07:00,208.0,208.0,2023.0,7.0,27.0,2023/07/27 9:41 AM,,,NORTH_AMERICA,CA,British Columbia,,,,"Comox Valley, BC, Canada",,,,49.655075,-125.201294,64.0,,2023-07-28T19:24:26,,,True,False,False
4177105775,,PRESENT,2023-08-06T09:17:33,09:17:33-07:00,218.0,218.0,2023.0,8.0,6.0,2023-08-06 09:17:33-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Central Kootenay, BC, CA",,,,50.700672,-116.821158,4.0,,2023-08-06T23:12:50,,,True,False,False
4177101966,fruits or seeds,PRESENT,2023-07-20T12:29:23,12:29:23-07:00,201.0,201.0,2023.0,7.0,20.0,2023-07-20 12:29:23,,,NORTH_AMERICA,CA,British Columbia,,,,up Taylor FSR east of Mabel Lake,,,,50.463462,-118.626658,62.0,,2023-07-25T03:52:38,,,True,False,False
4177098453,,PRESENT,2021-08-15T13:41:29,13:41:29-06:00,227.0,227.0,2021.0,8.0,15.0,Sun Aug 15 2021 13:41:29 GMT-0600 (MDT),,,NORTH_AMERICA,CA,British Columbia,,,,"Parson, BC, CA",,,,50.913475,-117.047158,4.0,,2021-08-16T14:34:16,,,True,False,False
4177096531,,PRESENT,2023-06-29T12:06,12:06:00-07:00,180.0,180.0,2023.0,6.0,29.0,2023/06/29 12:06 PM,,,NORTH_AMERICA,CA,British Columbia,,,,"Okanagan-Similkameen, BC, Canada",,,,49.065471,-120.800619,122.0,,2023-07-03T20:35:36,,,True,False,False
4177084041,,PRESENT,2023-07-25T12:13,12:13:00-06:00,206.0,206.0,2023.0,7.0,25.0,2023/07/25 12:13 PM,,,NORTH_AMERICA,CA,British Columbia,,,,"East Kootenay, BC, Canada",,,,49.475189,-115.1143,,,2023-08-08T18:56:57,,,True,False,False
4177067482,,PRESENT,2023-07-03T09:37:28,09:37:28-07:00,184.0,184.0,2023.0,7.0,3.0,2023-07-03 09:37:28-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Central Kootenay, BC, CA",,,,49.525337,-117.414733,64.0,,2023-08-08T20:43:30,,,True,False,False
4177065019,,PRESENT,2023-08-01T12:30,12:30:00-07:00,213.0,213.0,2023.0,8.0,1.0,2023/08/01 12:30 PM,,,NORTH_AMERICA,CA,British Columbia,,,,"Nanaimo, BC, Canada",,,,49.247222,-124.583333,,,2023-08-02T23:46:58,,,True,False,False
4177063710,,PRESENT,2023-07-18T18:51:32,18:51:32-07:00,199.0,199.0,2023.0,7.0,18.0,2023-07-18 18:51:32-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Central Kootenay, BC, CA",,,,49.500853,-117.458266,7.0,,2023-08-03T19:49:20,,,True,False,False
4177061033,,PRESENT,2023-08-01T14:21:10,14:21:10-07:00,213.0,213.0,2023.0,8.0,1.0,2023-08-01 14:21:10-07:00,,,NORTH_AMERICA,US,Oregon,,,,"Willamette National Forest, Idanha, OR, US",,,,44.517828,-121.883585,11057.0,,2023-08-02T04:53:20,,,True,False,False
4177060175,,PRESENT,2023-08-06T11:58:41,11:58:41-07:00,218.0,218.0,2023.0,8.0,6.0,2023-08-06 11:58:41-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Whistler, BC, CA",,,,50.080449,-123.056034,335.0,,2023-08-06T18:59:13,,,True,False,False
4177059047,fruits or seeds,PRESENT,2023-07-31T18:01:58,18:01:58-07:00,212.0,212.0,2023.0,7.0,31.0,2023-07-31 18:01:58-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Peace River, BC, CA",,,,54.55967,-120.538108,3.0,,2023-08-03T13:59:03,,,True,False,False
4177054037,,PRESENT,2023-07-24T14:14:22,14:14:22-07:00,205.0,205.0,2023.0,7.0,24.0,Mon Jul 24 2023 14:14:22 GMT -0700 (PDT),,,NORTH_AMERICA,CA,British Columbia,,,,"Squamish-Lillooet, CA-BC, CA",,,,50.876648,-123.399208,9.0,,2023-07-28T01:47:30,,,True,False,False
4177038834,,PRESENT,2023-07-30T10:04,10:04:00-07:00,211.0,211.0,2023.0,7.0,30.0,2023/07/30 10:04 AM,,,NORTH_AMERICA,CA,British Columbia,,,,"West Vancouver, BC, Canada",,,,49.399944,-123.211564,15.0,,2023-08-04T06:24:31,,,True,False,False
4177035922,,PRESENT,2023-07-18T13:37,13:37:00-06:00,199.0,199.0,2023.0,7.0,18.0,2023-07-18 13:37:00,,,NORTH_AMERICA,CA,Alberta,,,,"Waterton Park, AB T0K 2M0, Canada",,,,49.031273,-113.977763,67.0,,2023-07-22T00:01:35,,,True,False,False
4177029959,,PRESENT,2023-08-05T13:14:40,13:14:40-07:00,217.0,217.0,2023.0,8.0,5.0,2023-08-05 13:14:40,,,NORTH_AMERICA,CA,British Columbia,,,,"Greater Vancouver, CA-BC, CA",,,,49.408061,-123.218936,6488.0,,2023-08-06T01:40:28,,,True,False,False
4177026994,,PRESENT,2023-07-22T13:34:40,13:34:40-06:00,203.0,203.0,2023.0,7.0,22.0,2023-07-22 13:34:40-06:00,,,NORTH_AMERICA,CA,British Columbia,,,,"East Kootenay, BC, CA",,,,50.841927,-116.689294,19927.0,,2023-08-08T19:05:52,,,True,False,False
4177015722,,PRESENT,2023-07-23T07:53,07:53:00-07:00,204.0,204.0,2023.0,7.0,23.0,2023/07/23 7:53 AM,,,NORTH_AMERICA,CA,British Columbia,,,,"Alberni-Clayoquot, BC, Canada",,,,49.241221,-125.442884,244.0,,2023-08-08T18:26:06,,,True,False,False
4177010072,fruits or seeds,PRESENT,2023-08-01T13:52:08,13:52:08-07:00,213.0,213.0,2023.0,8.0,1.0,2023-08-01 13:52:08,,,NORTH_AMERICA,CA,British Columbia,,,,"Blue River, BC V0E 1J0, Canada",,,,52.064225,-120.143203,13591.0,,2023-08-02T05:42:45,,,True,False,False
4177010052,,PRESENT,2023-07-23T10:32,10:32:00-07:00,204.0,204.0,2023.0,7.0,23.0,2023/07/23 10:32 AM,,,NORTH_AMERICA,CA,British Columbia,,,,"Alberni-Clayoquot, BC, Canada",,,,49.23091,-125.45,,,2023-07-31T06:11:00,,,True,False,False
4177004559,fruits or seeds,PRESENT,2008-06-30T14:38,14:38:00-07:00,182.0,182.0,2008.0,6.0,30.0,2008/06/30 2:38 PM,,,NORTH_AMERICA,US,Washington,,,,"Whitepine II, Chelan County, WA, USA",,,,47.771063,-120.925191,26.0,,2023-08-10T00:12:49,,,True,False,False
4177004112,,PRESENT,2023-08-07T16:23:26,16:23:26-07:00,219.0,219.0,2023.0,8.0,7.0,2023-08-07 16:23:26-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Strathcona Park, Comox Valley, BC, CA",,,,49.723133,-125.323403,5.0,,2023-08-09T06:07:02,,,True,False,False
4176998892,,PRESENT,2023-07-03T14:32,14:32:00-07:00,184.0,184.0,2023.0,7.0,3.0,2023/07/03 2:32 PM,,,NORTH_AMERICA,CA,British Columbia,,,,"Columbia-Shuswap, British Columbia, Canada",,,,50.980084,-119.315135,,,2023-07-23T05:51:27,,,True,False,False
4176996991,,PRESENT,2023-07-27T14:31:47,14:31:47-06:00,208.0,208.0,2023.0,7.0,27.0,Thu Jul 27 2023 14:31:47 GMT -0600 (MDT),,,NORTH_AMERICA,CA,Alberta,,,,"Jasper National Park, Jasper, CA-AB-FN, CA-AB, CA",,,,52.702946,-118.062698,3.0,,2023-07-28T01:00:48,,,True,False,False
4176993005,,PRESENT,2023-07-24T12:45,12:45:00-06:00,205.0,205.0,2023.0,7.0,24.0,2023/07/24 12:45 PM,,,NORTH_AMERICA,CA,British Columbia,,,,"East Kootenay, BC, Canada",,,,49.507561,-115.181103,,,2023-07-25T03:08:18,,,True,False,False
4176987585,,PRESENT,2023-07-11T11:46,11:46:00-06:00,192.0,192.0,2023.0,7.0,11.0,2023-07-11 11:46:00-06:00,,,NORTH_AMERICA,CA,Alberta,,,,"Greenview No. 16, AB, CA",,,,54.122903,-118.099853,4.0,,2023-07-15T00:05:02,,,True,False,False
4176986715,,PRESENT,2023-07-26T11:25,11:25:00-07:00,207.0,207.0,2023.0,7.0,26.0,2023/07/26 11:25 AM,,,NORTH_AMERICA,CA,British Columbia,,,,"Squamish-Lillooet, BC, Canada",,,,51.006839,-122.6985,15.0,,2023-08-08T18:54:36,,,True,False,False
4176984929,fruits or seeds,PRESENT,2023-07-28T10:00,10:00:00-07:00,209.0,209.0,2023.0,7.0,28.0,2023/07/28 10:00 AM,,,NORTH_AMERICA,CA,British Columbia,,,,"West Vancouver, BC, Canada",,,,49.37522,-123.157641,10.0,,2023-08-08T18:37:29,,,True,False,False
4176979403,,PRESENT,2021-06-19T11:41:02,11:41:02-07:00,170.0,170.0,2021.0,6.0,19.0,Sat Jun 19 2021 11:41:02 GMT-0700 (PDT),,,NORTH_AMERICA,US,Washington,,,,"Okanogan-Wenatchee National Forest, Leavenworth, WA, US",,,,47.606861,-120.840465,528.0,,2021-06-20T03:12:50,,,True,False,False
4176977075,,PRESENT,2023-08-07T15:01:31,15:01:31-07:00,219.0,219.0,2023.0,8.0,7.0,Mon Aug 07 2023 15:01:31 GMT -0700 (PDT),,,NORTH_AMERICA,CA,British Columbia,,,,Squamish-Lillooet,,,,50.090698,-123.181915,4.0,,2023-08-07T22:01:46,,,True,False,False
4176976110,,PRESENT,2023-08-08T14:37:51,14:37:51-07:00,220.0,220.0,2023.0,8.0,8.0,2023-08-08 14:37:51-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Glacier National Park, Columbia Shuswap, BC, CA",,,,51.257428,-117.484688,4.0,,2023-08-09T04:34:09,,,True,False,False
4176974756,,PRESENT,2023-07-13T13:36:16,13:36:16-07:00,194.0,194.0,2023.0,7.0,13.0,2023-07-13 13:36:16-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Kootenay Lake, Central Kootenay, BC, CA",,,,49.706897,-116.870389,53887.0,,2023-07-13T21:14:13,,,True,False,False
4176971091,fruits or seeds,PRESENT,2023-08-01T17:51:11,17:51:11-07:00,213.0,213.0,2023.0,8.0,1.0,2023-08-01 17:51:11-07:00,,,NORTH_AMERICA,CA,British Columbia,,,,"Peace River, BC, CA",,,,54.584279,-120.653058,23.0,,2023-08-03T05:06:03,,,True,False,False
4176966019,,PRESENT,2023-08-03T18:36:05,18:36:05-06:00,215.0,215.0,2023.0,8.0,3.0,2023-08-03 18:36:05-06:00,,,NORTH_AMERICA,CA,Alberta,,,,"Peter Lougheed Provincial Park, Kananaskis, AB, CA",,,,50.603792,-115.138778,4.0,,2023-08-05T00:21:32,,,True,False,False
4176966000,,PRESENT,2023-08-02T14:16,14:16:00-07:00,214.0,214.0,2023.0,8.0,2.0,2023/08/02 2:16 PM,,,NORTH_AMERICA,CA,British Columbia,,,,"Central Kootenay, BC, Canada",,,,50.231656,-116.929352,122.0,,2023-08-03T05:27:29,,,True,False,False
4176954913,,PRESENT,2023-07-06T15:43:34,15:43:34-06:00,187.0,187.0,2023.0,7.0,6.0,2023-07-06 15:43:34-06:00,,,NORTH_AMERICA,CA,Alberta,,,,"Waterton Lakes National Park, Improvement District No. 4 Waterton, AB, CA",,,,49.031825,-113.911263,6.0,,2023-07-07T01:04:20,,,True,False,False
